t,profit,strategy_name,strategy_params,annual,Cumulative5yearprofit,Cumulative5yearhibzeroprofit,Hlbzeroannual
365,95842.5226,SprayTreesOTC,0.8;0.246;0.72;0.245,95842.5226,286662.5298,479708.84,95941.77
365,95854.0549,SprayTreesOTC,0.9;0.246;0.72;0.245,95854.0549,479094.6534,479708.84,95941.77
365,95661.3111,SprayTreesOTC,0.6;0.246;0.73;0.245,95661.3111,67734.1527,479708.84,95941.77
365,95774.4517,SprayTreesOTC,0.7;0.246;0.73;0.245,95774.4517,111501.1131,479708.84,95941.77
365,95843.8173,SprayTreesOTC,0.8;0.246;0.73;0.245,95843.8173,292064.2802,479708.84,95941.77
365,95854.0025,SprayTreesOTC,0.9;0.246;0.73;0.245,95854.0025,479087.7326,479708.84,95941.77
365,95654.8262,SprayTreesOTC,0.6;0.246;0.74;0.245,95654.8262,-241930.6679,479708.84,95941.77
365,95774.0289,SprayTreesOTC,0.7;0.246;0.74;0.245,95774.0289,-170899.398,479708.84,95941.77
365,95842.8027,SprayTreesOTC,0.8;0.246;0.74;0.245,95842.8027,40748.3521,479708.84,95941.77
365,95856.1739,SprayTreesOTC,0.9;0.246;0.74;0.245,95856.1739,478933.5724,479708.84,95941.77
365,95661.0896,SprayTreesOTC,0.6;0.246;0.75;0.245,95661.0896,-209520.8717,479708.84,95941.77
365,95769.1168,SprayTreesOTC,0.7;0.246;0.75;0.245,95769.1168,-155718.2011,479708.84,95941.77
365,95844.9359,SprayTreesOTC,0.8;0.246;0.75;0.245,95844.9359,134148.3578,479708.84,95941.77
365,95854.4741,SprayTreesOTC,0.9;0.246;0.75;0.245,95854.4741,479073.4412,479708.84,95941.77
365,95661.5359,SprayTreesOTC,0.6;0.246;0.76;0.245,95661.5359,-133985.8509,479708.84,95941.77
365,95771.3674,SprayTreesOTC,0.7;0.246;0.76;0.245,95771.3674,-81066.8795,479708.84,95941.77
365,95845.6626,SprayTreesOTC,0.8;0.246;0.76;0.245,95845.6626,236278.0728,479708.84,95941.77
365,95857.2145,SprayTreesOTC,0.9;0.246;0.76;0.245,95857.2145,479110.6143,479708.84,95941.77
365,95659.2203,SprayTreesOTC,0.6;0.246;0.77;0.245,95659.2203,-20596.9141,479708.84,95941.77
365,95769.5736,SprayTreesOTC,0.7;0.246;0.77;0.245,95769.5736,30128.052,479708.84,95941.77
365,95842.5226,SprayTreesOTC,0.8;0.246;0.77;0.245,95842.5226,285540.0198,479708.84,95941.77
365,95854.0549,SprayTreesOTC,0.9;0.246;0.77;0.245,95854.0549,479094.6534,479708.84,95941.77
365,95661.3111,SprayTreesOTC,0.6;0.246;0.78;0.245,95661.3111,61948.3227,479708.84,95941.77
365,95774.4517,SprayTreesOTC,0.7;0.246;0.78;0.245,95774.4517,106792.3431,479708.84,95941.77
365,95843.8173,SprayTreesOTC,0.8;0.246;0.78;0.245,95843.8173,291748.5602,479708.84,95941.77
365,95854.0025,SprayTreesOTC,0.9;0.246;0.78;0.245,95854.0025,479087.7326,479708.84,95941.77
365,95654.8262,SprayTreesOTC,0.6;0.246;0.78;0.245,95654.8262,-265710.5579,479708.84,95941.77
365,95774.0289,SprayTreesOTC,0.7;0.246;0.78;0.245,95774.0289,-194344.608,479708.84,95941.77
365,95842.8027,SprayTreesOTC,0.8;0.246;0.78;0.245,95842.8027,20368.0321,479708.84,95941.77
365,95856.1739,SprayTreesOTC,0.9;0.246;0.78;0.245,95856.1739,478927.6624,479708.84,95941.77
365,95661.0896,SprayTreesOTC,0.6;0.246;0.79;0.245,95661.0896,-232185.3317,479708.84,95941.77
365,95769.1168,SprayTreesOTC,0.7;0.246;0.79;0.245,95769.1168,-178100.9311,479708.84,95941.77
365,95844.9359,SprayTreesOTC,0.8;0.246;0.79;0.245,95844.9359,120232.7378,479708.84,95941.77
365,95854.4741,SprayTreesOTC,0.9;0.246;0.79;0.245,95854.4741,479072.3312,479708.84,95941.77
365,95661.5359,SprayTreesOTC,0.6;0.246;0.80;0.245,95661.5359,-154664.7609,479708.84,95941.77
365,95771.3674,SprayTreesOTC,0.7;0.246;0.80;0.245,95771.3674,-100604.0495,479708.84,95941.77
365,95845.6626,SprayTreesOTC,0.8;0.246;0.80;0.245,95845.6626,229047.2328,479708.84,95941.77
365,95857.2145,SprayTreesOTC,0.9;0.246;0.80;0.245,95857.2145,479110.5243,479708.84,95941.77
365,95659.2203,SprayTreesOTC,0.6;0.246;0.81;0.245,95659.2203,-35696.8741,479708.84,95941.77
365,95769.5736,SprayTreesOTC,0.7;0.246;0.81;0.245,95769.5736,17762.352,479708.84,95941.77
365,95842.5226,SprayTreesOTC,0.8;0.246;0.81;0.245,95842.5226,284417.5098,479708.84,95941.77
365,95854.0549,SprayTreesOTC,0.9;0.246;0.81;0.245,95854.0549,479094.6534,479708.84,95941.77
365,95661.3111,SprayTreesOTC,0.6;0.246;0.82;0.245,95661.3111,56162.4927,479708.84,95941.77
365,95774.4517,SprayTreesOTC,0.7;0.246;0.82;0.245,95774.4517,102083.5731,479708.84,95941.77
365,95843.8173,SprayTreesOTC,0.8;0.246;0.82;0.245,95843.8173,291432.8402,479708.84,95941.77
365,95854.0025,SprayTreesOTC,0.9;0.246;0.82;0.245,95854.0025,479087.7326,479708.84,95941.77
730,142622.62,NoAction,0;0;0;0;0;0;0;0,48533.94,414141.17,479801.58,95961.5
730,180840.84,SprayTrees,0.6;0.246,84990.92,-333365.64,479800.09,95960.02
730,185622.64,SprayTrees,0.7;0.246,89765.24,-287308.34,479800.09,95960.02
730,190865.05,SprayTrees,0.8;0.246,95008.59,17886.12,479800.09,95960.02
730,191698.11,SprayTrees,0.9;0.246,95842.48,478997.95,479800.09,95960.02
730,142268.9318,NoActionOTC,0.8;0.245,48035.0091,-1054033.276,479654.98,95931
730,141575.7286,NoActionOTC,0.9;0.245,47442.0677,-933795.8815,479654.98,95931
730,142570.3461,NoActionOTC,0.76;0.245,48346.1099,-801529.1214,479654.98,95931
730,142652.7836,NoActionOTC,0.78;0.245,48497.6407,-640238.8823,479654.98,95931
730,143267.5238,NoActionOTC,0.79;0.245,49076.7121,-470786.1006,479654.98,95931
730,141890.7218,NoActionOTC,0.55;0.245,47656.7991,-1085844.976,479654.98,95931
730,141236.6986,NoActionOTC,0.56;0.245,47103.0377,-963852.0715,479654.98,95931
730,142339.2261,NoActionOTC,0.57;0.245,48114.9899,-829795.3014,479654.98,95931
730,142546.4936,NoActionOTC,0.58;0.245,48391.3507,-663508.7723,479654.98,95931
730,143263.4738,NoActionOTC,0.59;0.245,49072.6621,-488649.9306,479654.98,95931
730,141512.5118,NoActionOTC,0.62;0.245,47278.5891,-1117656.676,479654.98,95931
730,140897.6686,NoActionOTC,0.63;0.245,46764.0077,-993908.2615,479654.98,95931
730,142108.1061,NoActionOTC,0.64;0.245,47883.8699,-858061.4814,479654.98,95931
730,142440.2036,NoActionOTC,0.65;0.245,48285.0607,-686778.6623,479654.98,95931
730,143259.4238,NoActionOTC,0.66;0.245,49068.6121,-506513.7606,479654.98,95931
730,141936.4114,NoActionOTC,0.67;0.245,47782.2448,-1054755.805,479578.73,95915.75
730,141823.4574,NoActionOTC,0.72;0.245,47695.8663,-931564.5234,479578.73,95915.75
730,142085.7608,NoActionOTC,0.73;0.245,47975.4475,-805820.5756,479578.73,95915.75
730,142780.8652,NoActionOTC,0.74;0.245,48604.908,-640491.5903,479578.73,95915.75
730,142773.2247,NoActionOTC,0.75;0.245,48689.2956,-474126.511,479578.73,95915.75
730,141553.2214,NoActionOTC,0.76;0.245,47399.0548,-1086561.535,479578.73,95915.75
730,141480.0174,NoActionOTC,0.77;0.245,47352.4263,-961615.5834,479578.73,95915.75
730,141837.4508,NoActionOTC,0.78;0.245,47727.1375,-834128.9056,479578.73,95915.75
730,142677.4852,NoActionOTC,0.79;0.245,48501.528,-663751.6103,479578.73,95915.75
730,142768.8747,NoActionOTC,0.81;0.245,48684.9456,-492067.141,479578.73,95915.75
730,141170.0314,NoActionOTC,0.82;0.245,47015.8648,-1118367.265,479578.73,95915.75
730,141136.5774,NoActionOTC,0.83;0.245,47008.9863,-991666.6434,479578.73,95915.75
730,141589.1408,NoActionOTC,0.84;0.245,47478.8275,-862437.2356,479578.73,95915.75
730,142574.1052,NoActionOTC,0.85;0.245,48398.148,-687011.6303,479578.73,95915.75
730,142764.5247,NoActionOTC,0.86;0.245,48680.5956,-510007.771,479578.73,95915.75
730,141675.1348,NoActionOTC,0.87;0.245,47509.8591,-1052870.544,479749.98,95950
730,143078.8805,NoActionOTC,0.88;0.245,48780.7057,-918194.8516,479749.98,95950
730,142200.7262,NoActionOTC,0.89;0.245,48016.0263,-802486.6941,479749.98,95950
730,142317.0567,NoActionOTC,0.91;0.245,48185.818,-640793.6304,479749.98,95950
730,143046.2097,NoActionOTC,0.92;0.245,48883.4415,-471375.4898,479749.98,95950
730,141285.8548,NoActionOTC,0.93;0.245,47120.5791,-1084683.384,479749.98,95950
730,142748.1305,NoActionOTC,0.94;0.245,48449.9557,-948177.6916,479749.98,95950
730,141958.6862,NoActionOTC,0.95;0.245,47773.9863,-830785.1541,479749.98,95950
730,142208.8167,NoActionOTC,0.96;0.245,48077.578,-664058.6304,479749.98,95950
730,143042.6097,NoActionOTC,0.97;0.245,48879.8415,-489280.2398,479749.98,95950
730,140896.5748,NoActionOTC,0.98;0.245,46731.2991,-1116496.224,479749.98,95950
730,142417.3805,NoActionOTC,0.99;0.245,48119.2057,-978160.5316,479749.98,95950
730,141716.6462,NoActionOTC,0.41;0.245,47531.9463,-859083.6141,479749.98,95950
730,142100.5767,NoActionOTC,0.42;0.245,47969.338,-687323.6304,479749.98,95950
730,143039.0097,NoActionOTC,0.43;0.245,48876.2415,-507184.9898,479749.98,95950
730,141796.6478,NoActionOTC,0.44;0.245,47658.3013,-1054760.519,479716.23,95943.25
730,142176.9662,NoActionOTC,0.45;0.245,47962.8099,-929417.0949,479716.23,95943.25
730,141660.3734,NoActionOTC,0.46;0.245,47536.5934,-810086.1133,479716.23,95943.25
730,142693.9996,NoActionOTC,0.47;0.245,48546.8017,-639012.1876,479716.23,95943.25
730,142833.0367,NoActionOTC,0.48;0.245,48632.6986,-476850.731,479716.23,95943.25
730,141406.0778,NoActionOTC,0.49;0.245,47267.7313,-1086559.139,479716.23,95943.25
730,141842.2262,NoActionOTC,0.54;0.245,47628.0699,-959439.2349,479716.23,95943.25
730,141414.0734,NoActionOTC,0.53;0.245,47290.2934,-838435.9033,479716.23,95943.25
730,142585.6996,NoActionOTC,0.52;0.245,48438.5017,-662225.1676,479716.23,95943.25
730,142829.3167,NoActionOTC,0.51;0.245,48628.9786,-494854.961,479716.23,95943.25
730,141015.5078,NoActionOTC,0.39;0.245,46877.1613,-1118357.759,479716.23,95943.25
730,141507.4862,NoActionOTC,0.38;0.245,47293.3299,-989461.3749,479716.23,95943.25
730,141167.7734,NoActionOTC,0.37;0.245,47043.9934,-866785.6933,479716.23,95943.25
730,142477.3996,NoActionOTC,0.36;0.245,48330.2017,-685438.1476,479716.23,95943.25
730,142825.5967,NoActionOTC,0.35;0.245,48625.2586,-512859.191,479716.23,95943.25
730,181168.5517,SprayTreesOTC,0.6;0.246;0.21;0.245,85516.9456,-590196.8816,479647.59,95929.52
730,185400.26,SprayTreesOTC,0.7;0.246;0.21;0.245,89648.4526,-524621.8284,479647.59,95929.52
730,190407.8071,SprayTreesOTC,0.8;0.246;0.21;0.245,94578.1929,-271798.31,479647.59,95929.52
730,191656.1574,SprayTreesOTC,0.9;0.246;0.21;0.245,95812.4147,478724.5708,479647.59,95929.52
730,181722.3657,SprayTreesOTC,0.6;0.246;0.22;0.245,86072.3125,-541825.6339,479647.59,95929.52
730,186121.0575,SprayTreesOTC,0.7;0.246;0.22;0.245,90356.8194,-489975.0914,479647.59,95929.52
730,190821.7525,SprayTreesOTC,0.8;0.246;0.22;0.245,94991.2471,-131945.8885,479647.59,95929.52
730,191673.987,SprayTreesOTC,0.9;0.246;0.22;0.245,95828.785,478919.0134,479647.59,95929.52
730,181866.3059,SprayTreesOTC,0.6;0.246;0.23;0.245,86218.6424,-460409.4994,479647.59,95929.52
730,186159.5229,SprayTreesOTC,0.7;0.246;0.23;0.245,90397.1566,-399320.1127,479647.59,95929.52
730,190821.934,SprayTreesOTC,0.8;0.246;0.23;0.245,94993.0594,13282.7064,479647.59,95929.52
730,191668.854,SprayTreesOTC,0.9;0.246;0.23;0.245,95827.0156,478911.6296,479647.59,95929.52
730,182056.8535,SprayTreesOTC,0.6;0.246;0.24;0.245,86405.3208,-324884.398,479647.59,95929.52
730,186011.0385,SprayTreesOTC,0.7;0.246;0.24;0.245,90253.126,-269210.5992,479647.59,95929.52
730,190818.7589,SprayTreesOTC,0.8;0.246;0.24;0.245,94989.333,113471.5102,479647.59,95929.52
730,191671.1802,SprayTreesOTC,0.9;0.246;0.24;0.245,95828.2728,478921.2969,479647.59,95929.52
730,182050.6102,SprayTreesOTC,0.6;0.246;0.25;0.245,86398.7496,-205174.6723,479647.59,95929.52
730,186136.4141,SprayTreesOTC,0.7;0.246;0.25;0.245,90379.2256,-150513.5974,479647.59,95929.52
730,190870.907,SprayTreesOTC,0.8;0.246;0.25;0.245,95038.2253,149133.1507,479647.59,95929.52
730,191675.9997,SprayTreesOTC,0.9;0.246;0.25;0.245,95830.7295,478937.2895,479647.59,95929.52
730,180889.6417,SprayTreesOTC,0.6;0.246;0.26;0.245,85238.0356,-615686.2916,479647.59,95929.52
730,185216.36,SprayTreesOTC,0.7;0.246;0.26;0.245,89464.5526,-549844.5984,479647.59,95929.52
730,190299.5371,SprayTreesOTC,0.8;0.246;0.26;0.245,94469.9229,-294474.23,479647.59,95929.52
730,191652.5574,SprayTreesOTC,0.9;0.246;0.26;0.245,95808.8147,478718.0308,479647.59,95929.52
730,181580.1657,SprayTreesOTC,0.6;0.246;0.27;0.245,85930.1125,-565967.3839,479647.59,95929.52
730,186066.6075,SprayTreesOTC,0.7;0.246;0.27;0.245,90302.3694,-514188.0614,479647.59,95929.52
730,190811.0125,SprayTreesOTC,0.8;0.246;0.27;0.245,94980.5071,-150176.8585,479647.59,95929.52
730,191673.417,SprayTreesOTC,0.9;0.246;0.27;0.245,95828.215,478917.8134,479647.59,95929.52
730,181794.8759,SprayTreesOTC,0.6;0.246;0.28;0.245,86147.2124,-482957.4694,479647.59,95929.52
730,186108.0729,SprayTreesOTC,0.7;0.246;0.28;0.245,90345.7066,-421714.3027,479647.59,95929.52
730,190819.114,SprayTreesOTC,0.8;0.246;0.28;0.245,94990.2394,154.6764,479647.59,95929.52
730,191668.794,SprayTreesOTC,0.9;0.246;0.28;0.245,95826.9556,478911.3896,479647.59,95929.52
730,181994.9635,SprayTreesOTC,0.6;0.246;0.29;0.245,86343.4308,-345272.488,479647.59,95929.52
730,185969.2185,SprayTreesOTC,0.7;0.246;0.29;0.245,90211.306,-288514.9992,479647.59,95929.52
730,190817.6489,SprayTreesOTC,0.8;0.246;0.29;0.245,94988.223,107347.0402,479647.59,95929.52
730,191671.1802,SprayTreesOTC,0.9;0.246;0.29;0.245,95828.2728,478921.2669,479647.59,95929.52
730,181995.7702,SprayTreesOTC,0.6;0.246;0.31;0.245,86343.9096,-219678.5323,479647.59,95929.52
730,186108.5141,SprayTreesOTC,0.7;0.246;0.31;0.245,90351.3256,-162307.3174,479647.59,95929.52
730,190870.667,SprayTreesOTC,0.8;0.246;0.31;0.245,95037.9853,148225.5607,479647.59,95929.52
730,191675.9997,SprayTreesOTC,0.9;0.246;0.31;0.245,95830.7295,478937.2895,479647.59,95929.52
730,180610.7317,SprayTreesOTC,0.6;0.246;0.32;0.245,84959.1256,-641175.7016,479647.59,95929.52
730,185032.46,SprayTreesOTC,0.7;0.246;0.32;0.245,89280.6526,-575067.3684,479647.59,95929.52
730,190191.2671,SprayTreesOTC,0.8;0.246;0.32;0.245,94361.6529,-317150.15,479647.59,95929.52
730,191648.9574,SprayTreesOTC,0.9;0.246;0.32;0.245,95805.2147,478711.4908,479647.59,95929.52
730,181437.9657,SprayTreesOTC,0.6;0.246;0.33;0.245,85787.9125,-590109.1339,479647.59,95929.52
730,186012.1575,SprayTreesOTC,0.7;0.246;0.33;0.245,90247.9194,-538401.0314,479647.59,95929.52
730,190800.2725,SprayTreesOTC,0.8;0.246;0.33;0.245,94969.7671,-168407.8285,479647.59,95929.52
730,191672.847,SprayTreesOTC,0.9;0.246;0.33;0.245,95827.645,478916.6134,479647.59,95929.52
730,181723.4459,SprayTreesOTC,0.6;0.246;0.34;0.245,86075.7824,-505505.4394,479647.59,95929.52
730,186056.6229,SprayTreesOTC,0.7;0.246;0.34;0.245,90294.2566,-444108.4927,479647.59,95929.52
730,190816.294,SprayTreesOTC,0.8;0.246;0.34;0.245,94987.4194,-12973.3536,479647.59,95929.52
730,191668.734,SprayTreesOTC,0.9;0.246;0.34;0.245,95826.8956,478911.1496,479647.59,95929.52
730,181933.0735,SprayTreesOTC,0.6;0.246;0.35;0.245,86281.5408,-365660.578,479647.59,95929.52
730,185927.3985,SprayTreesOTC,0.7;0.246;0.35;0.245,90169.486,-307819.3992,479647.59,95929.52
730,190816.5389,SprayTreesOTC,0.8;0.246;0.35;0.245,94987.113,101222.5702,479647.59,95929.52
730,191671.1802,SprayTreesOTC,0.9;0.246;0.35;0.245,95828.2728,478921.2369,479647.59,95929.52
730,181940.9302,SprayTreesOTC,0.6;0.246;0.36;0.245,86289.0696,-234182.3923,479647.59,95929.52
730,186080.6141,SprayTreesOTC,0.7;0.246;0.36;0.245,90323.4256,-174101.0374,479647.59,95929.52
730,190870.427,SprayTreesOTC,0.8;0.246;0.36;0.245,95037.7453,147317.9707,479647.59,95929.52
730,191675.9997,SprayTreesOTC,0.9;0.246;0.36;0.245,95830.7295,478937.2895,479647.59,95929.52
730,181016.7173,SprayTreesOTC,0.6;0.246;0.37;0.245,85379.5501,-592711.7782,479571.34,95914.27
730,185577.6359,SprayTreesOTC,0.7;0.246;0.37;0.245,89836.5384,-518972.8629,479571.34,95914.27
730,190380.7172,SprayTreesOTC,0.8;0.246;0.37;0.245,94565.6875,-269796.0985,479571.34,95914.27
730,191624.2851,SprayTreesOTC,0.9;0.246;0.37;0.245,95795.7721,478627.3609,479571.34,95914.27
730,181620.7525,SprayTreesOTC,0.6;0.246;0.38;0.245,85989.5754,-544071.6543,479571.34,95914.27
730,186018.9443,SprayTreesOTC,0.7;0.246;0.38;0.245,90274.917,-493230.7314,479571.34,95914.27
730,190830.9886,SprayTreesOTC,0.8;0.246;0.38;0.245,95011.5909,-130962.1633,479571.34,95914.27
730,191637.9886,SprayTreesOTC,0.9;0.246;0.38;0.245,95810.8518,478824.9326,479571.34,95914.27
730,182041.9305,SprayTreesOTC,0.6;0.246;0.39;0.245,86404.8728,-456749.7617,479571.34,95914.27
730,186080.0831,SprayTreesOTC,0.7;0.246;0.39;0.245,90341.3375,-401386.4499,479571.34,95914.27
730,190819.0926,SprayTreesOTC,0.8;0.246;0.39;0.245,95003.676,14161.9716,479571.34,95914.27
730,191640.0458,SprayTreesOTC,0.9;0.246;0.39;0.245,95812.4679,478842.0963,479571.34,95914.27
730,182000.0503,SprayTreesOTC,0.6;0.246;0.40;0.245,86364.6626,-324840.226,479571.34,95914.27
730,186174.1602,SprayTreesOTC,0.7;0.246;0.40;0.245,90429.9351,-259305.3878,479571.34,95914.27
730,190819.972,SprayTreesOTC,0.8;0.246;0.40;0.245,95006.4322,115127.4741,479571.34,95914.27
730,191638.9957,SprayTreesOTC,0.9;0.246;0.40;0.245,95812.2323,478840.4692,479571.34,95914.27
730,182058.485,SprayTreesOTC,0.6;0.246;0.41;0.245,86421.6081,-206376.9412,479571.34,95914.27
730,186108.2777,SprayTreesOTC,0.7;0.246;0.41;0.245,90365.4319,-152303.9921,479571.34,95914.27
730,190828.9787,SprayTreesOTC,0.8;0.246;0.41;0.245,95014.8005,147129.2426,479571.34,95914.27
730,191645.4958,SprayTreesOTC,0.9;0.246;0.41;0.245,95815.7168,478863.1445,479571.34,95914.27
730,180737.5673,SprayTreesOTC,0.6;0.246;0.42;0.245,85100.4001,-618204.5782,479571.34,95914.27
730,185399.7659,SprayTreesOTC,0.7;0.246;0.42;0.245,89658.6684,-544160.2029,479571.34,95914.27
730,190271.9072,SprayTreesOTC,0.8;0.246;0.42;0.245,94456.8775,-292439.1385,479571.34,95914.27
730,191620.5351,SprayTreesOTC,0.9;0.246;0.42;0.245,95792.0221,478620.4009,479571.34,95914.27
730,181480.3525,SprayTreesOTC,0.6;0.246;0.43;0.245,85849.1754,-568234.3143,479571.34,95914.27
730,185962.1243,SprayTreesOTC,0.7;0.246;0.43;0.245,90218.097,-517473.1314,479571.34,95914.27
730,190820.3686,SprayTreesOTC,0.8;0.246;0.43;0.245,95000.9709,-149220.1333,479571.34,95914.27
730,191637.6286,SprayTreesOTC,0.9;0.246;0.43;0.245,95810.4918,478823.9126,479571.34,95914.27
730,181969.0905,SprayTreesOTC,0.6;0.246;0.44;0.245,86332.0328,-479265.5117,479571.34,95914.27
730,186029.1131,SprayTreesOTC,0.7;0.246;0.44;0.245,90290.3675,-423802.6299,479571.34,95914.27
730,190816.1226,SprayTreesOTC,0.8;0.246;0.44;0.245,95000.706,1079.2416,479571.34,95914.27
730,191639.9558,SprayTreesOTC,0.9;0.246;0.44;0.245,95812.3779,478841.7963,479571.34,95914.27
730,181939.5703,SprayTreesOTC,0.6;0.246;0.45;0.245,86304.1826,-345206.266,479571.34,95914.27
730,186130.6302,SprayTreesOTC,0.7;0.246;0.45;0.245,90386.4051,-278299.6178,479571.34,95914.27
730,190818.862,SprayTreesOTC,0.8;0.246;0.45;0.245,95005.3222,109060.5741,479571.34,95914.27
730,191638.9957,SprayTreesOTC,0.9;0.246;0.45;0.245,95812.2323,478840.4692,479571.34,95914.27
730,182004.035,SprayTreesOTC,0.6;0.246;0.46;0.245,86367.1581,-220928.5612,479571.34,95914.27
730,186081.3377,SprayTreesOTC,0.7;0.246;0.46;0.245,90338.4919,-164196.7421,479571.34,95914.27
730,190828.7687,SprayTreesOTC,0.8;0.246;0.46;0.245,95014.5905,146212.2026,479571.34,95914.27
730,191645.4958,SprayTreesOTC,0.9;0.246;0.46;0.245,95815.7168,478863.1445,479571.34,95914.27
730,180458.4173,SprayTreesOTC,0.6;0.246;0.47;0.245,84821.2501,-643697.3782,479571.34,95914.27
730,185221.8959,SprayTreesOTC,0.7;0.246;0.47;0.245,89480.7984,-569347.5429,479571.34,95914.27
730,190163.0972,SprayTreesOTC,0.8;0.246;0.47;0.245,94348.0675,-315082.1785,479571.34,95914.27
730,191616.7851,SprayTreesOTC,0.9;0.246;0.47;0.245,95788.2721,478613.4409,479571.34,95914.27
730,181339.9525,SprayTreesOTC,0.6;0.246;0.48;0.245,85708.7754,-592396.9743,479571.34,95914.27
730,185905.3043,SprayTreesOTC,0.7;0.246;0.48;0.245,90161.277,-541715.5314,479571.34,95914.27
730,190809.7486,SprayTreesOTC,0.8;0.246;0.48;0.245,94990.3509,-167478.1033,479571.34,95914.27
730,191637.2686,SprayTreesOTC,0.9;0.246;0.48;0.245,95810.1318,478822.8926,479571.34,95914.27
730,181896.2505,SprayTreesOTC,0.6;0.246;0.49;0.245,86259.1928,-501781.2617,479571.34,95914.27
730,185978.1431,SprayTreesOTC,0.7;0.246;0.50;0.245,90239.3975,-446218.8099,479571.34,95914.27
730,190813.1526,SprayTreesOTC,0.7;0.246;0.50;0.245,94997.736,-12003.4884,479571.34,95914.27
730,191639.8658,SprayTreesOTC,0.9;0.246;0.50;0.245,95812.2879,478841.4963,479571.34,95914.27
730,181879.0903,SprayTreesOTC,0.6;0.246;0.51;0.245,86243.7026,-365572.306,479571.34,95914.27
730,186087.1002,SprayTreesOTC,0.7;0.246;0.51;0.245,90342.8751,-297293.8478,479571.34,95914.27
730,190817.752,SprayTreesOTC,0.8;0.246;0.51;0.245,95004.2122,102993.6741,479571.34,95914.27
730,191638.9957,SprayTreesOTC,0.9;0.246;0.51;0.245,95812.2323,478840.4692,479571.34,95914.27
730,181949.585,SprayTreesOTC,0.6;0.246;0.52;0.245,86312.7081,-235480.1812,479571.34,95914.27
730,186054.3977,SprayTreesOTC,0.7;0.246;0.52;0.245,90311.5519,-176089.4921,479571.34,95914.27
730,190828.5587,SprayTreesOTC,0.8;0.246;0.52;0.245,95014.3805,145295.1626,479571.34,95914.27
730,191645.4958,SprayTreesOTC,0.9;0.246;0.52;0.245,95815.7168,478863.1445,479571.34,95914.27
730,181037.5688,SprayTreesOTC,0.6;0.246;0.53;0.245,85370.3316,-592139.9765,479742.59,95948.52
730,185642.2872,SprayTreesOTC,0.7;0.246;0.53;0.245,89864.0483,-518383.2614,479742.59,95948.52
730,190459.7459,SprayTreesOTC,0.8;0.246;0.53;0.245,94612.3681,-270144.0462,479742.59,95948.52
730,191698.7074,SprayTreesOTC,0.9;0.246;0.53;0.245,95833.2136,478829.1599,479742.59,95948.52
730,181668.8543,SprayTreesOTC,0.6;0.246;0.54;0.245,85997.0815,-543491.4373,479742.59,95948.52
730,186078.3489,SprayTreesOTC,0.7;0.246;0.54;0.245,90300.8826,-490771.2207,479742.59,95948.52
730,190885.1936,SprayTreesOTC,0.8;0.246;0.54;0.245,95033.8451,-129283.8643,479742.59,95948.52
730,191706.5559,SprayTreesOTC,0.9;0.246;0.54;0.245,95844.9212,478983.881,479742.59,95948.52
730,181989.9542,SprayTreesOTC,0.6;0.246;0.55;0.245,86320.141,-452036.7942,479742.59,95948.52
